@id,@type,addr:housenumber,addr:street,addr:postcode
1851965749,node,2074,Rue Glen Abbey,
1851965751,node,2080,Avenue du Suroît,
1851965752,node,2080,Place des Vents,
1851965754,node,2081,Rue Chartrand,
1851965755,node,2081,Rue Laprade,
1851965756,node,2082,Rue Laprade,
1851965760,node,2091,Rue Devoyault,
1851965762,node,2095,Avenue du Suroît,
1851965763,node,2098,Rue Laprade,
1851965764,node,2098,Rue Laprade,
1851965765,node,2099,Rue Glen Abbey,
1851965766,node,2099,Rue Laprade,
1851965767,node,2099,Rue Laprade,
1851965774,node,2105,Rue Glen Abbey,
1851965775,node,2108,Rue Glen Abbey,
1851965777,node,2115,Avenue du Suroît,
1851965781,node,2120,Avenue du Suroît,
1851965783,node,2120,Rue Glen Abbey,
1851965787,node,2125,Avenue du Suroît,
1851965788,node,2125,Rue Glen Abbey,
1851965791,node,2130,Place Glen Abbey,
1851965792,node,2130,Place Glen Abbey,
1851965794,node,2131,Place Glen Abbey,
1851965795,node,2135,Avenue du Suroît,
1851965797,node,2140,Avenue du Suroît,
1851965798,node,2140,Avenue du Suroît,
1851965799,node,2143,Avenue du Suroît,
1851965800,node,2145,Avenue du Suroît,
1851965801,node,2145,Place de Chambois,
1851965802,node,2148,Place de Chambois,
1851965803,node,215,Chemin des Anglais,
1851965804,node,215,Chemin des Anglais,
1851965808,node,216,Croissant de Castelnaud,
1851965810,node,2165,Place de la Tourmente,
1851965811,node,2167,Place Glen Abbey,
1851965812,node,217,Rue Kolle,
1851965813,node,2180,Place de la Tourmente,
1851965814,node,2189,Rue de Chambois,
1851965815,node,2200,Place de la Tourmente,
1851965816,node,2200,Rue de Fontainebleau,
1851965817,node,2200,Rue de Fontainebleau,
1851965818,node,2204,Rue de Davignac,
1851965819,node,2204,Rue de Fontainebleau,
1851965820,node,2205,Place de la Tourmente,
1851965822,node,2207,Rue de Davignac,
1851965824,node,2209,Rue de Fontainebleau,
1851965825,node,2210,Place de la Tourmente,
1851965828,node,2212,Rue de Chambois,
1851965829,node,2215,Place de la Tourmente,
1851965830,node,2215,Place de la Tourmente,
1851965832,node,2220,Place de la Tourmente,
1851965836,node,2226,Rue d'Amboise,
1851965837,node,2229,Rue d'Amboise,
1851965838,node,2233,Rue de Fontainebleau,
1851965839,node,2234,Rue d'Amboise,
1851965840,node,2236,Rue de Fontainebleau,
1851965841,node,2237,Rue de Fontainebleau,
1851965842,node,2238,Rue d'Amboise,
1851965843,node,2245,Rue d'Amboise,
1851965844,node,2246,Rue d'Amboise,
1851965853,node,2249,Rue d'Amboise,
1851965854,node,2249,Rue d'Amboise,
1851965855,node,225,Chemin des Anglais,
1851965856,node,225,Chemin des Anglais,
1851965857,node,225,Rue Kolle,
1851965858,node,2250,Rue de Chaumont,
1851965860,node,2251,Rue de Davignac,
1851965861,node,2252,Rue de Chambois,
1851965862,node,2253,Rue de Chambois,
1851965863,node,226,Chemin des Anglais,
1851965864,node,2260,Rue de Fontainebleau,
1851965865,node,2261,Avenue Bourque,
1851965867,node,2265,Rue Annette,
1851965869,node,2269,Rue de Fontainebleau,
1851965871,node,2270,Rue Annette,
1851965872,node,2270,Rue de Davignac,
1851965873,node,2272,Avenue Bourque,
1851965876,node,2281,Rue de Versailles,
1851965877,node,2284,Rue de Fontainebleau,
1851965878,node,2285,Avenue Bourque,
1851965879,node,229,Croissant de Castelnaud,
1851965881,node,2311,Rue de Chenonceau,
1851965882,node,231,Rue de Naples,
1851965883,node,2300,Rue de Chenonceau,
1851965884,node,2311,Rue de Versailles,
1851965885,node,2312,Rue de Fontainebleau,
1851965886,node,2312,Rue de Versailles,
1851965889,node,2316,Rue de Fontainebleau,
1851965890,node,2317,Rue de Fontainebleau,
1851965896,node,2319,Rue de Chaumont,
1851965897,node,2320,Avenue Bourque,
1851965900,node,2320,Rue de Chaumont,
1851965904,node,2322,Avenue Bourque,
1851965908,node,2323,Rue de Chaumont,
1851965912,node,2325,Rue de Fontainebleau,
1851965916,node,2326,Avenue Bourque,
1851965927,node,2328,Rue de Chaumont,
1851965940,node,235,Chemin Newton,
1851965945,node,2354,Rue de Versailles,
1851965946,node,2356,Avenue Bourque,
1851965947,node,2357,Avenue Bourque,
1851965948,node,236,Chemin des Anglais,
1851965949,node,236,Chemin des Anglais,
1851965951,node,2361,Avenue Bourque,
1851965957,node,2404,Avenue Bourque,
1851965958,node,2405,Avenue Bourque,
1851965959,node,2405,Rue de Versailles,
1851965960,node,241,Rue de Naples,
1851965961,node,2400,Rue de Chenonceau,
1851965962,node,242,Rue Percival,
1851965963,node,242,Rue Percival,
1851965966,node,243,Rue Kolle,
1851965967,node,243,Rue Percival,
1851965968,node,243,Rue Percival,
1851965969,node,243,Rue du Dorset,
1851965975,node,244,Rue du Dorset,
1851965979,node,246,Chemin des Anglais,
1851965991,node,25,Rue Andrassy,
1851965992,node,250,Croissant de Boissy,
1851965993,node,250,Croissant de Boissy,
1851965994,node,250,Rue du Dorset,
1851965998,node,253,Rue Kolle,
1851966001,node,255,Rue du Dorset,
1851966002,node,256,Rue Kolle,
1851966003,node,256,Rue Kolle,
1851966005,node,256,Rue du Dorset,
1851966009,node,259,Rue Walsh,
1851966017,node,260,Chemin des Anglais,
1851966018,node,260,Place de Rochefort,
1851966022,node,262,Rue Walsh,
1851966063,node,263,Chemin des Anglais,
1851966137,node,265,Croissant de Boissy,
1851966138,node,265,Croissant de Boissy,
1851966159,node,2655,Chemin Gascon,
1851966170,node,269,Chemin des Anglais,
1851966171,node,27,Chemin Pincourt,
1851966172,node,270,Chemin des Anglais,
1851966192,node,270,Chemin des Anglais,
1851966194,node,2707,Chemin Gascon,
1851966203,node,275,Rue du Dorset,
1851966220,node,2765,Chemin Gascon,
1851966224,node,279,Chemin des Anglais,
1851966235,node,289,Rue de Margaux,
1851966245,node,2900,Avenue de l'Esplanade,
1851966250,node,2905,Chemin Gascon,
1851966258,node,295,Place de Châtel,
1851966266,node,296,Rue du Dorset,
1851966306,node,298,Rue de Margaux,
1851966310,node,2985,Chemin Gascon,
1851966311,node,299,Rue du Dorset,
1851966314,node,2995,Chemin Gascon,
1851966335,node,300,Chemin des Anglais,
1851966336,node,300,Chemin des Anglais,
1851966337,node,300,Place de Châtel,
1851966347,node,301,Chemin des Anglais,
1851966351,node,301,Croissant Bourguignon,
1851966361,node,301,Rue Walsh,
1851966362,node,302,Rue Walsh,
1851966363,node,3035,Chemin Gascon,
1851966364,node,304,Croissant de Castelnaud,
1851966365,node,305,Chemin Newton,
1851966366,node,308,Place Sullivan,
1851966367,node,308,Place Sullivan,
1851966368,node,309,Chemin des Anglais,
1851966369,node,309,Chemin des Anglais,
1851966370,node,31,Place du Luxembourg,
1851966371,node,313,Croissant Bourguignon,
1851966374,node,315,Place du Louvre,
1851966376,node,316,Place Sullivan,
1851966378,node,317,Croissant Bourguignon,
1851966379,node,317,Croissant de Castelnaud,
1851966380,node,317,Place Sullivan,
1851966383,node,3185,Chemin Gascon,
1851966385,node,319,Rue Robinson,
1851966386,node,320,Croissant Bourguignon,
1851966391,node,321,Croissant de Castelnaud,
1851966392,node,3211,Chemin Gascon,
1851966395,node,322,Rue Robinson,
1851966399,node,323,Place Villandry,
1851966417,node,327,Chemin des Anglais,
1851966433,node,328,Croissant de Castelnaud,
1851966446,node,329,Terrasse John,
1851966484,node,332,Place Sullivan,
1851966513,node,333,Rue Russel,
1851966528,node,334,Terrasse John,
1851966571,node,335,Chemin des Anglais,
1851966803,node,340,Rue Russel,
1851966844,node,342,Chemin des Anglais,
1851966847,node,342,Rue de Margaux,
1851966898,node,343,Chemin Newton,
1851966900,node,343,Chemin des Anglais,
1851966901,node,343,Place Sullivan,
1851967217,node,348,Chemin Pincourt,
1851967230,node,348,Rue de Margaux,
1851967339,node,35,Chemin Pincourt,
1851967344,node,35,Place du Luxembourg,
1851967398,node,350,Terrasse John,
1851967419,node,351,Terrasse John,
1851967515,node,354,Place Sullivan,
1851967528,node,354,Place Sullivan,
1851967541,node,354,Rue Robinson,
1851967589,node,355,Place Sullivan,
1851967712,node,356,Rue Russel,
1851967738,node,358,Chemin des Anglais,
1851967827,node,36,Chemin Pincourt,
1851967830,node,360,Croissant du Trianon,
1851967968,node,361,Chemin des Anglais,
1851967982,node,361,Rue Robinson,
1851967991,node,361,Rue Russel,
1851968094,node,363,Place Sullivan,
1851968192,node,3645,Chemin Gascon,
1851968200,node,365,Place des Ardennes,
1851968208,node,365,Place des Corbières,
1851968216,node,365,Place des Corbières,
1851968416,node,3685,Chemin Gascon,
1851968472,node,369,Place Villandry,
1851968479,node,3695,Chemin Gascon,
1851968495,node,370,Place de la Charente,
1851968563,node,371,Rue de Margaux,
1851968596,node,3725,Rue Gauvreau,
1851968675,node,373,Rue de Margaux,
1851968738,node,375,Chemin Newton,
1851968745,node,375,Place de la Charente,
1851968751,node,375,Place du Calvados,
1851968758,node,375,Place du Périgord,
1851968838,node,3765,Rue Gauvreau,
1851968886,node,377,Croissant du Trianon,
1851968894,node,380,Place des Ardennes,
1851968897,node,380,Place des Corbières,
1851968904,node,380,Place du Calvados,
1851968938,node,380,Place du Périgord,
1851968953,node,383,Chemin des Anglais,
1851968960,node,383,Rue Herbert,
1851968966,node,383,Terrasse Garden,
1851968998,node,383,Terrasse Garden,
1851969102,node,388,Chemin des Anglais,
1851969109,node,388,Terrasse Garden,
1851969119,node,39,Place du Luxembourg,
1851969183,node,3925,Chemin Gascon,
1851969260,node,393,Rue Herbert,
1851969326,node,394,Rue du Dorset,
1851969365,node,395,Place des Ardennes,
1851969401,node,395,Place du Calvados,
1851969411,node,395,Place du Périgord,
1851969421,node,395,Rue du Dorset,
1851969444,node,396,Rue Private,
1851969519,node,397,Rue Private,
1851969612,node,40,Avenue Napoléon,
1851969616,node,400,Croissant de Castelnaud,
1851969620,node,400,Place de la Charente,
1851969626,node,400,Place des Ardennes,
1851969633,node,400,Place des Corbières,
1851969641,node,400,Place du Calvados,
1851969651,node,400,Place du Périgord,
1851969677,node,400,Rue Herbert,
1851969682,node,400,Rue Herbert,
1851969707,node,401,Rue de Margaux,
1851969743,node,402,Rue de Margaux,
1851969758,node,403,Rue de Margaux,
1851969810,node,405,Croissant de Castelnaud,
1851969811,node,405,Place de la Charente,
1851969849,node,405,Rue d'Alsace,
1851969913,node,407,Chemin Pincourt,
1851969921,node,408,Terrasse Garden,
1851969985,node,410,Rue de Margaux,
1851970017,node,412,Chemin Newton,
1851970102,node,417,Chemin Pincourt,
1851970148,node,420,Chemin Pincourt,
1851970155,node,420,Rue d'Alsace,
1851970172,node,424,Croissant Bourguignon,
1851970229,node,424,Rue Private,
1851970243,node,427,Rue Private,
1851970293,node,429,Chemin Pincourt,
1851970299,node,429,Rue Private,
1851970510,node,43,Place du Luxembourg,
1851970517,node,430,Place de Vincennes,
1851970533,node,431,Chemin des Anglais,
1851970540,node,432,Chemin Pincourt,
1851970571,node,433,Place de Vincennes,
1851970578,node,433,Rue de Margaux,
1851970598,node,434,Chemin des Anglais,
1851970612,node,437,Chemin des Anglais,
1851970628,node,437,Rue de Margaux,
1851970668,node,440,Place du Louvre,
1851970744,node,443,Rue Arsenault,
1851970750,node,443,Rue Arsenault,
1851970791,node,444,Rue Preston,
1851970799,node,445,Rue d'Alsace,
1851970804,node,446,Chemin des Anglais,
1851970840,node,446,Rue de Margaux,
1851970849,node,449,Rue Arsenault,
1851970856,node,449,Rue Preston,
1851970857,node,45,Avenue Napoléon,
1851970861,node,450,Rue de Liverpool,
1851970900,node,450,Rue de Liverpool,
1851970911,node,451,Rue de Liverpool,
1851970918,node,451,Rue de Liverpool,
1851970919,node,452,Rue Private,
1851970920,node,452,Rue de Margaux,
1851970921,node,454,Rue Lamontagne,
1851970963,node,454,Rue d'Alsace,
1851970973,node,454,Rue de Liverpool,
1851970981,node,457,Rue de Liverpool,
1851970989,node,463,Rue Preston,
1851971011,node,464,Chemin Pincourt,
1851971021,node,464,Rue d'Alsace,
1851971030,node,464,Rue d'Alsace,
1851971036,node,465,Rue Guilbault,
1851971043,node,465,Rue Guilbault,
1851971050,node,465,Rue d'Alsace,
1851971063,node,465,Rue d'Alsace,
1851971071,node,468,Rue des Érables,
1851971078,node,469,Croissant Bourguignon,
1851971085,node,469,Rue Lamontagne,
1851971092,node,47,Chemin Pincourt,
1851971098,node,470,Place Ségur,
1851971119,node,470,Place du Louvre,
1851971125,node,470,Rue Arsenault,
1851971128,node,470,Rue Lamontagne,
1851971134,node,470,Rue Preston,
1851971141,node,470,Rue d'Auvergne,
1851971146,node,470,Rue de Picardie,
1851971154,node,471,Place Ségur,
1851971185,node,473,Chemin des Anglais,
1851971189,node,474,Chemin Pincourt,
1851971191,node,474,Rue Guilbault,
1851971193,node,475,Chemin Pincourt,
1851971198,node,475,Chemin Pincourt,
1851971206,node,475,Rue Lamontagne,
1851971237,node,476,Rue Guilbault,
1851971241,node,476,Rue de Liverpool,
1851971243,node,477,Rue Preston,
1851971244,node,477,Rue de Champagne,
1851971245,node,477,Rue de Liverpool,
1851971250,node,477,Rue du Dorset,
1851971284,node,480,Rue Preston,
1851971287,node,480,Rue Preston,
1851971290,node,483,Place Ségur,
1851971318,node,483,Rue du Lyonnais,
1851971326,node,485,Place de Vincennes,
1851971335,node,486,Chemin Pincourt,
1851971337,node,488,Chemin des Anglais,
1851971353,node,489,Rue Preston,
1851971356,node,489,Rue des Flandres,
1851971360,node,490,Place de Vincennes,
1851971364,node,490,Rue Arsenault,
1851971367,node,490,Rue du Dorset,
1851971369,node,491,Rue de Picardie,
1851971376,node,493,Chemin Pincourt,
1851971378,node,493,Chemin Pincourt,
1851971382,node,494,Chemin Pincourt,
1851971386,node,494,Chemin des Anglais,
1851971389,node,494,Rue de Bourgogne,
1851971394,node,494,Rue du Lyonnais,
1851971395,node,495,Rue Arsenault,
1851971399,node,495,Rue de Touraine,
1851971402,node,495,Rue des Érables,
1851971406,node,496,Rue des Flandres,
1851971430,node,498,Rue Private,
1851971432,node,498,Rue de Bourgogne,
1851971438,node,498,Rue du Bourbonnais,
1851971444,node,499,Rue Private,
1851971450,node,499,Rue du Bourbonnais,
1851971472,node,499,Rue du Limousin,
1851971473,node,5,Rue Lusignan,
1851971474,node,500,Place de Chambord,
1851971475,node,500,Place de Chambord,
1851971476,node,500,Place de Chenonceau,
1851971479,node,500,Rue Guilbault,
1851971483,node,500,Rue Saint-Arnault,
1851971499,node,500,Rue Saint-Arnault,
1851971500,node,500,Rue Trudeau,
1851971501,node,500,Rue de Champagne,
1851971502,node,500,Rue de Margaux,
1851971503,node,500,Rue de Saintonge,
1851971504,node,500,Rue de Touraine,
1851971517,node,500,Rue du Dorset,
1851971521,node,500,Rue du Roussillon,
1851971525,node,501,Chemin Pincourt,
1851971528,node,501,Rue Trudeau,
1851971529,node,501,Rue de Bourgogne,
1851971530,node,501,Rue du Roussillon,
1851971541,node,501,Rue du Roussillon,
1851971549,node,502,Rue d'Artois,
1851971555,node,504,Rue du Bourbonnais,
1851971561,node,504,Rue du Roussillon,
1851971565,node,505,Place de Chenonceau,
1851971576,node,505,Rue d'Alsace,
1851971583,node,505,Rue de Margaux,
1851971588,node,505,Rue du Bourbonnais,
1851971599,node,505,Rue du Dorset,
1851971605,node,505,Rue du Lyonnais,
1851971620,node,506,Rue de Picardie,
1851971623,node,506,Rue du Lyonnais,
1851971627,node,508,Chemin Pincourt,
1851971631,node,508,Rue d'Alsace,
1851971648,node,508,Rue d'Artois,
1851971650,node,508,Rue du Limousin,
1851971654,node,509,Rue de Bourgogne,
1851971657,node,509,Rue de Touraine,
1851971664,node,511,Rue de Picardie,
1851971674,node,512,Place Kennedy,
1851971675,node,512,Rue de Pompéi,
1851971678,node,513,Rue d'Alsace,
1851971679,node,513,Rue de Champagne,
1851971680,node,514,Rue Trudeau,
1851971681,node,514,Rue d'Artois,
1851971682,node,514,Rue de Champagne,
1851971683,node,514,Rue de Touraine,
1851971684,node,515,Rue d'Artois,
1851971685,node,515,Rue de Saintonge,
1851971686,node,517,Rue Archambault,
1851971687,node,517,Rue Archambault,
1851971688,node,517,Rue Birch Grove,
1851971689,node,517,Rue Trudeau,
1851971690,node,518,Rue Guilbault,
1851971692,node,518,Rue d'Alsace,
1851971693,node,518,Rue de Saintonge,
1851971694,node,519,Rue de Pompéi,
1851971695,node,519,Rue des Flandres,
1851971696,node,52,Avenue Napoléon,
1851971697,node,52,Avenue Napoléon,
1851971698,node,52,Chemin des Anglais,
1851971699,node,520,Place Kennedy,
1851971700,node,520,Place de Chenonceau,
1851971701,node,520,Rue Birch Grove,
1851971702,node,520,Rue des Flandres,
1851971703,node,520,Rue du Limousin,
1851971704,node,521,Rue du Limousin,
1851971707,node,523,Rue de Saintonge,
1851971708,node,524,Place Kennedy,
1851971709,node,524,Rue d'Artois,
1851971710,node,525,Place de Chenonceau,
1851971711,node,525,Rue Boissonneault,
1851971712,node,525,Rue Brochu,
1851971713,node,525,Rue d'Artois,
1851971714,node,526,Rue Guilbault,
1851971715,node,526,Rue Guilbault,
1851971716,node,527,Place Kennedy,
1851971717,node,527,Place Kennedy,
1851971718,node,527,Rue Brochu,
1851971719,node,528,Croissant du Trianon,
1851971720,node,529,Chemin des Anglais,
1851971721,node,529,Place Kennedy,
1851971722,node,529,Place Kennedy,
1851971723,node,530,Place de Chambord,
1851971724,node,531,Rue du Dorset,
1851971727,node,535,Place de Chambord,
1851971728,node,535,Place de Chambord,
1851971729,node,536,Rue Guilbault,
1851971730,node,538,Place Ségur,
1851971731,node,538,Rue des Érables,
1851971732,node,539,Rue Birch Grove,
1851971733,node,540,Place Kennedy,
1851971734,node,540,Place de Chambord,
1851971735,node,544,Rue Birch Grove,
1851971739,node,544,Rue Guilbault,
1851971744,node,544,Rue des Érables,
1851971748,node,545,Rue des Érables,
1851971762,node,545,Rue du Dorset,
1851971766,node,548,Rue du Dorset,
1851971768,node,549,Croissant du Trianon,
1851971769,node,550,Place Kennedy,
1851971770,node,550,Place Kennedy,
1851971772,node,555,Rue des Érables,
1851971776,node,56,Chemin des Anglais,
1851971784,node,560,Rue du Dorset,
1851971785,node,565,Chemin des Anglais,
1851971786,node,566,Rue du Dorset,
1851971787,node,581,Rue du Dorset,
1851971788,node,585,Chemin des Anglais,
1851971789,node,588,Rue des Érables,
1851971790,node,589,Rue du Dorset,
1851971791,node,589,Rue du Dorset,
1851971792,node,59,Chemin Pincourt,
1851971793,node,591,Rue des Érables,
1851971794,node,6,Avenue Napoléon,
1851971795,node,6,Rue Chayer,
1851971796,node,6,Rue Chayer,
1851971797,node,6,Rue Lusignan,
1851971798,node,6,Rue Lusignan,
1851971799,node,600,Rue Andrassy,
1851971800,node,600,Rue de Montmartre,
1851971801,node,603,Rue des Érables,
1851971802,node,606,Rue du Dorset,
1851971803,node,606,Rue du Dorset,
1851971804,node,608,Chemin des Anglais,
1851971805,node,619,Chemin des Anglais,
1851971806,node,621,Rue des Érables,
1851971807,node,624,Chemin des Anglais,
1851971808,node,624,Chemin des Anglais,
1851971809,node,625,Rue de Montmartre,
1851971810,node,629,Chemin des Anglais,
1851971811,node,63,Place du Luxembourg,
1851971812,node,633,Rue des Érables,
1851971813,node,635,Rue des Érables,
1851971814,node,640,Rue des Érables,
1851971815,node,641,Chemin des Anglais,
1851971816,node,645,Rue Andrassy,
1851971819,node,651,Chemin des Anglais,
1851971820,node,651,Chemin des Anglais,
1851971825,node,661,Rue de Pompéi,
1851971826,node,663,Rue des Érables,
1851971827,node,663,Rue des Érables,
1851971828,node,664,Rue des Érables,
1851971831,node,669,Rue des Érables,
1851971832,node,67,Rue de Glasgow,
1851971833,node,670,Rue de Pompéi,
1851971835,node,672,Rue des Érables,
1851971837,node,678,Rue des Érables,
1851971838,node,679,Rue des Érables,
1851971840,node,684,Rue des Érables,
1851971841,node,692,Chemin des Anglais,
1851971842,node,693,Chemin des Anglais,
1851971844,node,695,Rue des Érables,
1851971848,node,70,Rue de Glasgow,
1851971859,node,700,Rue Alexander,
1851971860,node,700,Rue Alexander,
1851971861,node,701,Rue des Érables,
1851971862,node,706,Rue des Érables,
1851971863,node,712,Rue des Érables,
1851971864,node,715,Rue de Montmartre,
1851971865,node,717,Rue des Érables,
1851971866,node,725,Rue des Érables,
1851971867,node,730,Rue de Montmartre,
1851971868,node,732,Rue des Érables,
1851971869,node,738,Rue des Érables,
1851971870,node,745,Rue des Érables,
1851971871,node,75,Place du Luxembourg,
1851971872,node,75,Rue Sunny Side,
1851971873,node,755,Rue des Érables,
1851971874,node,756,Rue des Érables,
1851971875,node,765,Rue des Érables,
1851971876,node,765,Rue des Érables,
1851971877,node,77,Chemin des Anglais,
1851971878,node,77,Chemin des Anglais,
1851971879,node,77,Rue de Glasgow,
1851971880,node,772,Rue des Érables,
1851971881,node,780,Rue des Érables,
1851971882,node,788,Rue des Érables,
1851971883,node,79,Avenue Napoléon,
1851971884,node,791,Rue des Érables,
1851971885,node,80,Chemin Pincourt,
1851971886,node,80,Rue de Glasgow,
1851971887,node,802,Rue des Roses,
1851971888,node,807,Rue des Roses,
1851971889,node,808,Rue des Pâquerettes,
1851971890,node,808,Rue des Tulipes,
1851971891,node,809,Rue des Marguerites,
1851971892,node,809,Rue des Tulipes,
1851971893,node,810,Rue des Marguerites,
1851971894,node,811,Chemin Pincourt,
1851971895,node,817,Rue des Pâquerettes,
1851971896,node,818,Chemin Pincourt,
1851971897,node,82,Avenue Napoléon,
1851971898,node,821,Rue des Érables,
1851971901,node,830,Rue des Érables,
1851971905,node,85,Chemin des Anglais,
1851971909,node,850,Rue des Érables,
1851971915,node,852,Rue des Tulipes,
1851971926,node,855,Rue des Roses,
1851971929,node,855,Rue des Tulipes,
1851971930,node,855,Rue des Érables,
1851971931,node,855,Rue des Érables,
1851971932,node,858,Rue des Roses,
1851971933,node,86,Rue Sunny Side,
1851971934,node,860,Chemin des Anglais,
1851971935,node,860,Chemin des Anglais,
1851971936,node,860,Rue des Marguerites,
1851971937,node,860,Rue des Pâquerettes,
1851971938,node,861,Rue des Marguerites,
1851971939,node,861,Rue des Pâquerettes,
1851971940,node,870,Rue des Érables,
1851971941,node,880,Rue des Saules,
1851971943,node,880,Rue des Érables,
1851971944,node,885,Rue de Greenwich,
1851971945,node,89,Rue North,
1851971946,node,895,Rue des Saules,
1851971947,node,897,Rue des Érables,
1851971948,node,898,Chemin des Anglais,
1851971950,node,9,Rue Chayer,
1851971951,node,9,Rue Chayer,
1851971952,node,90,Rue South,
1851971953,node,901,Chemin des Anglais,
1851971954,node,904,Chemin des Anglais,
1851971955,node,905,Chemin des Anglais,
1851971956,node,908,Rue de Greenwich,
1851971957,node,91,Rue South,
1851971958,node,917,Rue de Greenwich,
1851971959,node,920,Chemin des Anglais,
1851971960,node,921,Rue des Saules,
1851971961,node,928,Rue de Greenwich,
1851971962,node,93,Rue North,
1851971963,node,936,Rue des Saules,
1851971964,node,938,Rue de Greenwich,
1851971965,node,938,Rue de Greenwich,
1851971966,node,943,Rue des Érables,
1851971967,node,95,Chemin Pincourt,
1851971968,node,95,Rue Sunset,
1851971969,node,951,Place du Vert,
1851971970,node,955,Rue de Greenwich,
1851971971,node,956,Rue des Érables,
1851971972,node,96,Rue North,
1851971973,node,96,Rue North,
1851971974,node,96,Rue South,
1851971975,node,96,Rue de Suisse,
1851971977,node,960,Place du Vert,
1851971978,node,967,Chemin des Anglais,
1851971979,node,97,Croissant de Galles,
1851971980,node,97,Rue de Galles,
1851971981,node,97,Rue de Galles,
1851971982,node,970,Place du Vert,
1851971983,node,971,Rue de Greenwich,
1851971984,node,977,Rue de Greenwich,
1851971985,node,98,Avenue Napoléon,
1851971986,node,98,Rue Sunset,
1851971987,node,98,Rue de Galles,
1851971988,node,98,Rue de Galles,
1851971989,node,981,Chemin des Anglais,
1851971990,node,987,Place du Vert,
1851971992,node,990,Place du Vert,
1851971993,node,992,Avenue de Normandie,
1851971994,node,995,Avenue de Normandie,
1851971995,node,999,Place du Vert,
1851971996,node,999,Place du Vert,
1851973100,node,481,Place du Louvre,
1852005203,node,3925,Chemin Gascon,
1852005210,node,4525,Chemin Gascon,
1852005211,node,4525,Chemin Gascon,
1852005212,node,4539,Chemin Gascon,
1852005223,node,51,Chemin Newton,
1852005233,node,98,Chemin Newton,
1859108615,node,1000,Chemin Pincourt,
1859108617,node,1000,Rue des Pins,
1859108618,node,1002,Rue des Cerisiers,
1859108619,node,1002,Rue des Cerisiers,
1859108621,node,1008,Rue des Chrysanthèmes,
1859108622,node,1008,Rue des Sapins,
1859108626,node,1015,Rue des Chrysanthèmes,
1859108627,node,1016,Chemin Pincourt,
1859108629,node,1017,Rue des Glaïeuls,
1859108634,node,1021,Rue des Nénuphars,
1859108635,node,1021,Rue des Nénuphars,
1859108636,node,1024,Rue des Nénuphars,
1859108637,node,1024,Rue des Nénuphars,
1859108638,node,1024,Rue des Épinettes,
1859108641,node,1027,Chemin Pincourt,
1859108642,node,1027,Chemin Pincourt,
1859108643,node,1027,Rue des Nénuphars,
1859108644,node,1027,Rue des Nénuphars,
1859108645,node,1028,Rue des Orchidées,
1859108646,node,1029,Rue des Orchidées,
1859108651,node,1030,Rue River,
1859108653,node,1030,Rue des Cèdres,
1859108657,node,1031,Rue des Cèdres,
1859108661,node,1037,Rue Circle,
1859108664,node,1038,Chemin Pincourt,
1859108670,node,1039,Rue des Cèdres,
1859108674,node,1039,Rue des Cèdres,
1859108677,node,1040,Rue des Chrysanthèmes,
1859108678,node,1040,Rue des Glaïeuls,
1859108681,node,1043,Rue des Chrysanthèmes,
1859108683,node,1044,Rue des Pivoines,
1859108686,node,1045,Rue des Pivoines,
1859108687,node,1047,Rue des Glaïeuls,
1859108695,node,1052,Avenue Lafleur,
1859108696,node,1052,Avenue Lafleur,
1859108697,node,1054,Chemin Pincourt,
1859108702,node,1059,Chemin Pincourt,
1859108704,node,1059,Rue des Lys,
1859108707,node,1060,Avenue des Bois-Francs,
1859108708,node,1060,Avenue des Bois-Francs,
1859108711,node,1060,Rue des Lys,
1859108712,node,1062,Avenue Lafleur,
1859108715,node,1065,Avenue Lafleur,
1859108716,node,1065,Rue des Lys,
1859108717,node,1069,Avenue Lafleur,
1859108718,node,1069,Rue River,
1859108725,node,1076,Avenue Lafleur,
1859108726,node,1076,Rue des Lys,
1859108729,node,1080,Rue des Bouleaux,
1859108730,node,1080,Rue des Bouleaux,
1859108734,node,1086,Avenue Lafleur,
1859108736,node,1095,Avenue Lafleur,
1859108743,node,1100,Rue des Orchidées,
1859108744,node,1102,Avenue de la Grande-Allée,
1859108745,node,1102,Avenue de la Grande-Allée,
1859108747,node,1106,Avenue de la Grande-Allée,
1859108749,node,1106,Avenue de la Grande-Allée,
1859108750,node,1107,Avenue Lafleur,
1859108752,node,1108,Avenue Lafleur,
1859108759,node,1111,Avenue de la Grande-Allée,
1859108761,node,1111,Avenue de la Grande-Allée,
1859108763,node,1113,Chemin Newton,
1859108769,node,1115,Rue des Orchidées,
1859108773,node,1121,Rue Circle,
1859108775,node,1121,Rue Circle,
1859108777,node,1124,Avenue Lafleur,
1859108781,node,1124,Avenue de la Grande-Allée,
1859108782,node,1125,Avenue Lafleur,
1859108784,node,1128,Rue River,
1859108786,node,1129,Avenue de la Grande-Allée,
1859108788,node,1129,Avenue de la Grande-Allée,
1859108790,node,1130,Avenue de la Grande-Allée,
1859108795,node,1131,Rue Circle,
1859108799,node,1133,Avenue Lafleur,
1859108801,node,1133,Rue River,
1859108803,node,1134,Avenue Lafleur,
1859108810,node,1141,Avenue de la Grande-Allée,
1859108814,node,1144,Chemin Sainte-Marie,
1859108816,node,1145,Avenue de la Grande-Allée,
1859108817,node,1146,Avenue de la Grande-Allée,
1859108819,node,1147,Chemin Sainte-Marie,
